timestamp,dayofyear,month,hour,Temperature at 2 Meters (C),Earth Skin Temperature (C),Specific Humidity at 2 Meters (g/kg),Relative Humidity at 2 Meters (%),Surface Pressure (kPa),Wind Speed at 10 Meters (m/s),Wind Direction at 10 Meters (Degrees),Wind Speed at 50 Meters (m/s),Wind Direction at 50 Meters (Degrees)
2023-01-02 00:00:00,2,1,0,8.883176000765637,9.108432682749237,5.078070349191257,69.57441531544687,102.56972759392403,3.9891114729603423,3.2896841935144083,4.397192233936741,34.62662850120215
2023-01-02 01:00:00,2,1,1,10.849091943470784,11.478452576899675,5.174251983637722,69.29661928975202,102.17970581071408,1.832211138332552,16.38554456388809,1.622149352005155,290.37793906062456
2023-01-02 02:00:00,2,1,2,7.063343442074277,6.764274356844222,7.0040833972627645,72.87960770091219,101.54024861976323,3.272862413273818,341.7291567855867,3.953175780398735,122.86677603741957
2023-01-02 03:00:00,2,1,3,11.643418229378202,12.322712049360552,3.995927374697443,55.93617180963092,104.09284667325227,2.832599232331358,269.9349147641711,3.86211228340794,279.21166252853027
2023-01-02 04:00:00,2,1,4,8.714408104584772,8.00427149774739,5.0738889116156,48.116934581739244,94.72194996175801,3.3459785724730384,338.30701664873067,4.616400564977221,335.34885939287693
2023-01-02 05:00:00,2,1,5,9.641242924961356,7.52654932588762,3.9750053052296126,54.24272073109121,99.1143095636596,1.8262858603235144,41.32220278325691,2.0777328697664865,112.6887202940657
2023-01-02 06:00:00,2,1,6,8.711204337652996,8.2873032653204,4.541771859098265,57.527961963389224,100.0118814740829,1.941448955743295,205.38349797539962,2.318058794262971,163.35781817225282
2023-01-02 07:00:00,2,1,7,16.073158727867998,16.1363908743811,6.718398742381007,77.01638313163424,98.68996776438972,2.8864756170924024,29.983883417349496,1.264344565450044,31.504531019424387
2023-01-02 08:00:00,2,1,8,10.475832500127384,10.199992540230927,3.8980904891556785,82.29438741439418,98.17492526300688,3.1133049247268785,9.650300832252977,4.967487484755422,106.14269754796547
2023-01-02 09:00:00,2,1,9,7.343191387473485,6.184588123814001,5.621469136379503,63.79089016955652,96.60010743158526,2.910032953230135,167.86121199849265,3.8205466559639687,196.64733514677687
2023-01-02 10:00:00,2,1,10,12.983958910650752,11.168309934771935,5.427334071326061,60.43817320330269,99.41176948814315,4.786280530130732,232.68367702722696,5.826413526512269,64.86770521948559
2023-01-02 11:00:00,2,1,11,6.853793224428119,6.3397044200602215,5.010255285953461,56.84518881837458,101.82248081999533,3.7594701565691477,22.88244993292766,4.410208898638879,193.32092586128329
2023-01-02 12:00:00,2,1,12,11.142914959355451,12.040570731005195,5.553863335503406,68.59117062522536,101.58229939692022,3.732019491870902,131.42149802171832,3.1915266533054956,112.6372615041894
2023-01-02 13:00:00,2,1,13,4.6373138027018594,5.893511242115542,3.8744063303683802,82.23008104303187,98.53016693983027,2.953515690749507,32.46012056682039,5.6741996377226585,356.41731978568333
2023-01-02 14:00:00,2,1,14,6.531766027645895,7.7194794117843495,6.690749220115227,78.2027760349994,100.47491686937505,1.9439961924310187,130.35731108405628,1.7875902514365731,135.25636363217765
2023-01-02 15:00:00,2,1,15,11.106907881948556,10.290998346800004,6.95927220743519,71.72403324917504,102.74962634274385,3.3317072472705473,169.84645138639078,2.5843847003769502,14.060241774829061
2023-01-02 16:00:00,2,1,16,12.731723914327418,11.578017590697055,5.0815314100709825,71.57729243425526,96.9942926216212,5.1430979982614655,121.51129871673172,6.265462352153325,170.26357245692415
2023-01-02 17:00:00,2,1,17,11.030429017911098,11.527063632890993,7.4575328429252234,68.66736598565784,99.71675475156661,3.5602076599956742,207.44964874825456,4.493983976729634,120.24793817111004
2023-01-02 18:00:00,2,1,18,10.169379327176465,10.80447933877439,4.635398780761749,59.87136066603134,100.60741929392955,4.449020459346746,210.45242031252656,6.700181617306667,133.21025127824325
2023-01-02 19:00:00,2,1,19,9.61301308757332,10.013182692773817,5.434858706167949,52.978784897708735,100.05445739238525,4.575218919161045,119.8567198008655,5.587242124965287,133.39208731647076
2023-01-02 20:00:00,2,1,20,6.080758203238904,4.066694929001141,6.466315776086183,60.13612622983728,101.73569350034646,3.895369291059533,140.2554297879945,4.623460578498807,317.22125328645967
2023-01-02 21:00:00,2,1,21,8.35679154915706,7.489906964273594,4.575422252088759,64.56766314443023,97.03877465298794,3.556102003845556,158.7836224484136,3.6889186432655188,179.37524462508318
2023-01-02 22:00:00,2,1,22,9.134407861461824,9.104719071175845,3.6528776534322307,45.80792813593374,98.02278939071684,2.3480965514018486,135.23519036740578,1.4446081120386074,91.02276601305968
2023-01-02 23:00:00,2,1,23,13.687690852997934,14.174909047628361,3.422709646692815,58.81475982945461,101.39850939770366,3.127380890566747,273.83315780075674,2.5919268047555883,285.30128289843105
2023-01-03 00:00:00,3,1,0,11.805149877054191,12.572457239656678,7.112463444356925,52.25704525862992,96.64718875826424,2.951586891607677,50.38110144560044,4.250418986513425,159.64072941696745
2023-01-03 01:00:00,3,1,1,5.485174542260605,5.629428064542645,4.522612229815488,70.65478041522407,101.67517256252083,3.6424776852414205,308.5327547912234,5.019576625966666,52.327999178981635
2023-01-03 02:00:00,3,1,2,11.746546916533191,12.077330723071427,4.865900117035768,55.019284782975554,100.9512731929181,1.898415520330088,119.25036627066369,3.3436901593342228,359.45939576447864
2023-01-03 03:00:00,3,1,3,9.619048167099857,9.703913625460961,3.938872802133212,63.79857212435253,101.53547635986499,2.7751914321434863,260.62590752634037,3.3056350600617175,9.848806777347336
2023-01-03 04:00:00,3,1,4,8.74352900743093,9.429148381649412,5.999976159783454,53.51616587518689,99.11305757493486,3.7164980179116807,318.1592862320898,6.167364039811906,255.32419977515806
2023-01-03 05:00:00,3,1,5,12.60932387487141,12.922189526362322,4.270077021229682,76.49336206415181,101.07131375388117,2.6103673081959364,319.4829726016371,2.346590580873603,305.12033393727154
2023-01-03 06:00:00,3,1,6,13.867293575836658,13.933031235883945,4.560373852792944,43.50879943919681,97.7070617401527,2.3968723740115725,162.85142520523158,2.5653123479612128,127.37279140313665
2023-01-03 07:00:00,3,1,7,13.568135365697401,13.29976656656002,5.351157299870427,65.27477257298233,99.22262699552162,2.521067072314752,92.37713684465791,3.053006065006101,56.64362046965491
2023-01-03 08:00:00,3,1,8,8.256642438680892,8.337933863723373,3.9875909532086937,47.74379212014333,100.12431476100933,3.040072748696261,218.07375435256904,3.693769401117728,157.16087601543077
2023-01-03 09:00:00,3,1,9,9.846657880795163,10.331249259634438,4.8730546109400406,55.423042299694146,98.25413803134045,0.9317905400295468,66.22668381274096,0.3434388101691891,173.69177993967608
2023-01-03 10:00:00,3,1,10,11.768085302559498,12.03556069145756,6.453846469957536,62.57823584138771,100.48785061652279,2.566323115134071,284.61487397547063,2.221478721788568,359.89326599529574
2023-01-03 11:00:00,3,1,11,13.700930389715884,14.081756808061138,5.479891277971129,63.06993911771103,97.76322242286774,4.265235339472188,256.0841636939958,2.991950603650743,7.007641906704971
2023-01-03 12:00:00,3,1,12,9.336772294812937,10.679494156164122,5.182179172882624,62.80903721549679,100.58893850012429,3.636360708201811,286.4305887494646,6.1232370508873535,236.11821979131122
2023-01-03 13:00:00,3,1,13,10.217318078357355,10.482482001103943,5.266501589918131,62.03386021429766,103.53533748922882,3.7325207060252934,155.97270302949693,4.692176130764299,289.6015238579643
2023-01-03 14:00:00,3,1,14,7.455290086330722,6.806291565857564,4.662501784477702,54.097926185808234,97.53830560321956,1.4847909618814072,200.6741879632603,1.498669508031432,222.44547913099274
2023-01-03 15:00:00,3,1,15,7.185675136106794,8.069281922100963,7.047789200209191,58.87583557365455,100.00651664790242,2.8982831497393975,36.98158913919161,2.8372714816447915,226.7753150912313
2023-01-03 16:00:00,3,1,16,13.2118724755314,11.845674137862483,4.239479749920199,60.83270896633181,96.81571476436397,3.196603075234003,247.55242233585986,4.09630005075573,315.1119103613224
2023-01-03 17:00:00,3,1,17,14.843015094061276,13.761601713321989,5.262563042418196,62.469972772131484,98.38572884427343,3.7768437376082136,175.26192500098824,4.572119131432016,203.4613598698631
2023-01-03 18:00:00,3,1,18,10.558264643607805,10.894111908327874,5.166662446797074,59.85956407647277,101.45553522393315,4.423337645690757,183.3257887267158,7.271923394854391,317.3707264856877
2023-01-03 19:00:00,3,1,19,13.78489370202488,14.301290369811458,6.060399387587402,67.8122730143872,99.190379676874,4.267208043595486,304.91717352898627,4.8596753719870485,75.66691272544045
2023-01-03 20:00:00,3,1,20,11.859203083491709,10.614151859987714,6.154810819247906,61.45023850605208,101.5364571579912,2.727107160822345,278.0355994519834,3.102128418049303,185.8041498852139
2023-01-03 21:00:00,3,1,21,8.838935744533433,8.456118263546683,5.019618075967196,62.529628480758795,100.76340359780778,2.74999992323723,192.669314812978,4.209007587623067,12.094573704337371
2023-01-03 22:00:00,3,1,22,11.858481824874048,11.25239799265439,5.342303373567316,56.689845321427484,99.92260033777428,4.724498116856607,127.83827764468869,6.581535780988538,289.2540564237978
2023-01-03 23:00:00,3,1,23,15.388404707746714,14.901728384865118,5.380171634368215,49.99194953839844,97.99281169100733,2.9524115455083293,160.7167591448498,2.4935930335554977,279.82244041199397
2023-01-04 00:00:00,4,1,0,10.924558284704943,11.868156060977888,2.7967015676748845,62.22872153977962,101.43981966024057,2.207337891938894,126.27492163927437,3.2971004552505727,194.05436540690252
2023-01-04 01:00:00,4,1,1,15.725967369476816,16.432472833024068,3.479853620767716,72.76289267208429,100.67711068014849,3.082800735022903,54.57795001469966,5.072811330155302,142.49632491901968
2023-01-04 02:00:00,4,1,2,3.1728010897655654,3.153678909911858,4.463779532523521,65.12704453975904,97.01276240722679,4.6392923823117656,232.47935093427003,7.256068024510633,133.24035481356876
2023-01-04 03:00:00,4,1,3,13.49774391516047,12.951781988045543,4.507244546868622,52.51349282030699,98.13979203667886,2.385061416185844,248.9454009290656,1.7567178129346317,72.3992999317685
2023-01-04 04:00:00,4,1,4,11.293177606749312,9.943527936529172,3.8695608012813594,68.83583249064095,94.53078546014277,2.8610527332522526,349.6356124337321,3.551330379973259,154.04014725509188
2023-01-04 05:00:00,4,1,5,10.135014350637196,11.555199289419145,5.818425794619122,57.33726155451535,97.33758961067798,2.426421693883364,164.05361128632643,1.9506530491583618,109.40733541719942
2023-01-04 06:00:00,4,1,6,11.307318731641304,11.899432631926222,5.070961644262964,67.83497203725778,99.44209070120475,4.246326921751617,359.02526859327594,6.178732938558612,207.96178162368025
2023-01-04 07:00:00,4,1,7,5.069329658232119,4.362660554158979,4.854148675858655,57.0004735834933,97.9571319425501,3.577786656475613,67.35549078209498,4.636317625478674,283.13399211914776
2023-01-04 08:00:00,4,1,8,10.373020738522262,11.092620236147154,3.812687948738105,64.22149663072861,98.40551003113812,4.215812837386428,236.3870998730102,6.483107907201207,249.88919886558926
2023-01-04 09:00:00,4,1,9,12.103374116570038,12.033150495995413,5.024298359000703,55.503458866211446,102.84998353839705,4.854951474581272,358.1167114686555,6.616692782910809,185.0238932872194
2023-01-04 10:00:00,4,1,10,15.465718536259345,15.178609031397002,2.44215846724688,55.75790726775157,102.12646987132163,1.7778308140486743,230.51698898052265,1.317955401548978,341.49733027230405
2023-01-04 11:00:00,4,1,11,9.477225747213856,9.912437275503459,4.905886912439651,45.02577856149752,98.67950684772428,2.530781220666415,162.85316249797896,3.25233145459003,71.03661260330726
2023-01-04 12:00:00,4,1,12,8.606555593355235,7.86505734344251,5.132026892053248,65.80918042406651,101.65591849205053,2.8564106762330614,185.49082834684054,2.829722392509421,230.3903063401968
2023-01-04 13:00:00,4,1,13,9.526765271281189,9.183008751771078,5.31075820756699,64.39012858065828,102.49858892905384,3.358770952649894,304.38400985410817,3.1340149675780475,31.695163754085378
2023-01-04 14:00:00,4,1,14,13.77824275514102,13.899703819340566,3.504741459766212,64.95285939506434,101.305940206417,3.795830200825006,338.07977848323577,4.2426282736299346,242.28471655363012
2023-01-04 15:00:00,4,1,15,12.018289731013851,11.518838538128637,5.293659959936966,63.441737843773026,100.66669818932928,2.798478965475277,163.41355121329897,3.697785728289324,261.12089868596564
2023-01-04 16:00:00,4,1,16,9.442755790733681,10.111841001001205,4.027411953380949,53.06593189922188,102.2654893786823,2.597991064404444,278.05321020510473,2.287138675620645,281.7421017625863
2023-01-04 17:00:00,4,1,17,12.571838701374865,14.440905205053125,4.256373390953158,70.34742487739072,101.60787918316032,4.246592025247765,336.1278311479255,5.4425644754609745,238.95354174187395
2023-01-04 18:00:00,4,1,18,11.323269050078919,10.568970917471775,5.786774609068156,70.61622523337762,97.64265469613068,3.8360301133509047,101.5634072503489,3.4565797255702604,44.14386031094874
2023-01-04 19:00:00,4,1,19,13.937971373633466,12.272846077329422,7.082956946605236,52.80605758074909,99.69097871536756,3.6058143743751834,177.53781392401203,2.6166768212387295,15.945293512878823
2023-01-04 20:00:00,4,1,20,8.925877120402742,6.92413695292648,5.1202019820481715,66.0096721459545,98.9647050611264,1.1441736295780895,358.35031978302203,3.218159203014052,257.1341794558356
2023-01-04 21:00:00,4,1,21,10.049049962241494,9.89858182074651,4.251747764605259,69.43834408613469,102.37379019109966,4.496609091495002,127.25228347598305,5.225365064173471,287.3637451971059
2023-01-04 22:00:00,4,1,22,9.855711942638326,9.192547352512143,5.257513670755491,55.9874494990177,98.90799912167465,3.473901734011935,223.08766411595852,4.14956347669061,11.750788479808524
2023-01-04 23:00:00,4,1,23,6.641491557638442,6.849352058705523,6.0078723807446375,57.728075340011394,98.5644732806258,3.127953409069814,236.53136007258783,3.552929597099318,53.9756429205729
2023-01-05 00:00:00,5,1,0,12.177832812255424,12.310430484281525,5.707042031881796,66.20157874220847,102.13940861495233,2.448853468042185,55.49343370122321,3.5775253614347227,284.50314207784857
2023-01-05 01:00:00,5,1,1,12.072637797601365,10.469420950987269,7.829157338472807,45.7571469659476,100.6053864978726,2.635271723661668,290.382129196014,3.463470089551046,348.4181610180891
2023-01-05 02:00:00,5,1,2,11.30481235098908,9.489928521507673,4.3707068969143945,49.97527244475061,104.30960916727234,2.3772720201594044,148.64421933290384,3.8692963096656112,187.39317057698432
2023-01-05 03:00:00,5,1,3,10.585710580936256,10.881643821282351,5.338275945928359,50.96269458139499,98.36156142039614,1.2706112348585084,180.11642888459795,1.872549843147048,55.19224604986055
2023-01-05 04:00:00,5,1,4,7.043359754910454,7.178788589630411,6.634962419427264,42.89728101183565,99.04837260707706,2.4506643088064965,231.42328926041134,3.0476910410878926,115.65480669154053
2023-01-05 05:00:00,5,1,5,10.02753601276562,9.601718014399069,6.572203703027593,71.70984240196542,102.3299799408647,1.6691482126341737,147.77448997361245,3.101748382247677,281.31234132736864
2023-01-05 06:00:00,5,1,6,10.261328431481388,8.604184846349083,3.1359665394846803,40.979126518173935,97.52784372348701,3.207718808501677,117.02968763294392,3.6457921023481923,195.56120982787562
2023-01-05 07:00:00,5,1,7,8.88264017339684,9.354031436161831,5.0826868459690795,64.29155129440427,102.72542918186083,2.1174252426754334,196.71506214881148,2.5986255922920583,20.80626700438833
2023-01-05 08:00:00,5,1,8,10.80561484606367,12.077514391487613,6.570565231857761,68.9772786076428,97.67113370163992,3.9981201988289485,124.84257630569401,4.75659027073876,111.0309442376344
2023-01-05 09:00:00,5,1,9,12.501624551505312,12.779606991724235,7.976687456408198,57.924485115957935,101.30649159243113,1.6038654178654257,156.2867005904658,3.377831523244051,271.004792292018
2023-01-05 10:00:00,5,1,10,16.94802968469329,16.100555794128223,5.78984034975988,54.17676841277816,96.3999424130785,4.462931058915291,39.026703187130316,5.9252740666204105,117.28123412235409
2023-01-05 11:00:00,5,1,11,11.813205419557214,11.857757585128365,4.718181172312577,63.188869167457,100.17630414598568,4.10480100632686,304.1075020906454,5.208165867279349,155.63800870179278
2023-01-05 12:00:00,5,1,12,12.06212315322999,10.696009072296306,4.076841313571671,60.87877466603542,97.3469834872394,2.2019503901003397,148.21460109729085,0.58129093992709,325.8177383915348
2023-01-05 13:00:00,5,1,13,11.066134233763195,12.124094947601987,7.30478782353991,70.89549328425477,103.93859494003203,3.173918961964248,29.802242713762283,4.333669120146121,354.47147412449675
2023-01-05 14:00:00,5,1,14,5.533158335164572,5.61500266969411,5.81478605247482,34.575233256111034,97.94278344041803,2.413808271522223,284.4085503019649,3.725745157131662,272.59289918289966
2023-01-05 15:00:00,5,1,15,11.209930354714047,9.441773442960814,4.237977539123643,51.67336989860933,98.42833044804738,3.8467854552250307,7.065112079981937,5.735294901658102,86.4452828603514
2023-01-05 16:00:00,5,1,16,11.470162610884776,11.169488250441093,4.88288809967528,66.47621349925116,101.1568963786148,5.068042932870861,215.764632202014,6.1469252882041205,87.53260040270237
2023-01-05 17:00:00,5,1,17,18.679198318517557,19.142499828751788,5.396230982837765,61.36491908783521,98.88412920821558,4.449250120824171,252.95895350274586,6.224811478679459,109.53573996627881
2023-01-05 18:00:00,5,1,18,10.712389086718328,10.379341465742806,5.629851119897179,68.38078625205928,101.48595118004746,2.5804579877699805,68.83574671050646,3.6887090682260983,57.79988114163973
2023-01-05 19:00:00,5,1,19,12.194114008062535,11.918218286622361,4.186425808463271,63.48064442248723,98.66426410867749,3.3828207245783806,47.253394515028575,2.2084908136188774,64.37971068415166
2023-01-05 20:00:00,5,1,20,11.185336671945967,9.960934464898695,4.471854047883568,59.51307402767748,98.51014255280394,4.7904484336202415,40.9978899033841,7.12308900842642,92.15626269809721
2023-01-05 21:00:00,5,1,21,7.783437868203101,8.349978855284757,3.433109903636101,57.837560229155564,100.03092705384796,3.7924568754557013,357.5987964624533,4.587632249420731,237.55906059017505
2023-01-05 22:00:00,5,1,22,14.717940424606759,14.069471224587621,6.1258067556138425,84.11099481884648,97.65218345208878,4.27829883960595,271.831256960552,5.5960888232239965,220.48893442335014
2023-01-05 23:00:00,5,1,23,13.545271079122019,11.388825702116986,4.744425999238745,76.20990740040571,100.87877719534403,3.9194146614747822,112.57576933198669,4.2866246480476375,122.72462619280373
2023-01-06 00:00:00,6,1,0,13.919621302840664,13.54836393217027,5.569560983629799,65.9874443254173,101.85783637418602,3.3235073614455732,120.80076319689427,4.862339920146205,70.80030935969425
2023-01-06 01:00:00,6,1,1,8.818363097327307,9.79951281289766,6.525497843022834,61.81703227894923,101.20923261443139,3.1777835870733093,233.50491166928046,4.343455422631426,224.6478841422363
2023-01-06 02:00:00,6,1,2,15.75490839451982,15.367978947919873,5.323109476820453,66.41371883799943,101.38980107720302,2.0363452197382657,164.76190507805194,0.8822617069211847,47.11447161593305
2023-01-06 03:00:00,6,1,3,7.34097227333468,9.0789572584582,4.990268858497439,69.30074052319415,96.25352889451585,2.481434421881538,97.68245186241366,2.4230146377210136,52.648688269516526
2023-01-06 04:00:00,6,1,4,13.307096743112334,13.73606469166085,5.297160811330442,65.22066020151017,99.17994384272839,2.3454441416162437,20.554778364283347,4.355636279756985,138.01203931695017
2023-01-06 05:00:00,6,1,5,18.11789233914146,18.456650501421827,5.166432938296734,53.5185921105995,99.64910900315908,2.8959027478772184,282.1873121958117,4.425335184826831,204.25325035648348
2023-01-06 06:00:00,6,1,6,8.574916486319458,8.446518220401849,6.349404332324452,78.87750102171017,103.01214467803771,3.346797143940513,319.7613116206115,3.862628939967431,262.1839618825193
2023-01-06 07:00:00,6,1,7,9.847632272903208,9.779346065138919,5.414077731985297,63.49447562200527,98.9406245577666,3.139315021190515,74.14534298899473,3.6150823153907643,247.31290796465262
2023-01-06 08:00:00,6,1,8,11.845479556974446,11.582055921854943,4.558838314867595,81.17169364836323,95.49977034886619,3.4631129281404034,22.825841117917246,3.4516874631425374,136.24267006515993
2023-01-06 09:00:00,6,1,9,10.036098499362925,9.733829107280398,6.151088391336257,62.90386821323842,98.09530032045286,3.9114843275351165,42.7051820562069,4.0685447598849285,235.6748431010975
2023-01-06 10:00:00,6,1,10,6.894535168513125,7.425402330580273,6.3337236908048595,58.57585982320974,98.78085289967093,2.8316634463650403,149.1333522250361,3.7482676956083694,76.084862673933
2023-01-06 11:00:00,6,1,11,11.752214386129605,10.81638315633904,3.7649087076260437,74.87379458492971,95.7902750665912,3.985245758997653,107.76536900119771,6.633137727762456,177.7481929607899
2023-01-06 12:00:00,6,1,12,8.359614320533208,7.283720491808948,6.6360232192146125,64.04426292524275,102.04064437585826,4.385416005978325,26.44481373184145,5.17889109201077,221.50006135788442
2023-01-06 13:00:00,6,1,13,12.967302753617068,11.84410770274169,5.467951107654993,62.36661968955797,96.9640792700764,3.6623976874828506,163.75274781056157,4.618981354025984,267.986109868148
2023-01-06 14:00:00,6,1,14,8.788252759010113,10.833907306687268,5.386509284593106,49.02875128803913,100.99528243091069,2.702721384531483,73.41080503801236,2.6564917034408944,28.65209994560097
2023-01-06 15:00:00,6,1,15,16.19632867676414,16.72667157843472,6.109863966043022,67.63457139582336,97.91844588305344,4.193927009961428,24.101488566824536,5.158981255020942,36.41085789405739
2023-01-06 16:00:00,6,1,16,9.196765584702812,9.501257786382956,4.536262943442228,56.09928951490599,103.11720806905667,3.7298972320460635,236.8541299504556,5.014782734089278,26.586900546444006
2023-01-06 17:00:00,6,1,17,10.580340913094496,9.522826242801065,6.057403848637431,56.554481253725335,99.5509319388902,3.866073413072575,206.1022652646559,6.740466175351435,196.72884975361532
2023-01-06 18:00:00,6,1,18,13.987077113820533,14.610419414495361,4.726463864708652,56.126904890413364,99.14501602527565,4.782420615774916,297.50324321047395,7.164843740460547,205.2196874618431
2023-01-06 19:00:00,6,1,19,7.853932512409657,7.737361165956329,3.628288654736169,65.42273169141811,101.15974822775983,3.956691805289843,108.82133989750466,6.130177499747816,3.965539955176687
2023-01-06 20:00:00,6,1,20,12.228905265523911,12.44307420665566,4.105483055339573,45.678630608708175,98.08863836540503,4.821520175311544,48.89616385877166,5.5866870539460045,236.41231961892566
2023-01-06 21:00:00,6,1,21,15.467953724558807,14.491333408695251,5.670261167349734,58.92393991720701,101.25433228223491,3.0987519215938546,129.65787177676503,2.967538254243441,274.7968244400671
2023-01-06 22:00:00,6,1,22,6.7240757580278405,6.884344615445417,4.157770994451849,70.83518325555886,99.13990208477352,2.815820407961809,280.3345385610239,3.527911833872579,41.979590794640444
2023-01-06 23:00:00,6,1,23,12.100427037308435,11.676593499101951,6.713315457636156,48.575704651065,98.91403564122639,4.396178191045,87.02616785362774,4.899250827828711,121.43776239156
2023-01-07 00:00:00,7,1,0,12.582769056235561,11.817157899205373,6.309710008171229,62.933055156661716,99.94528913416369,2.2413817618648277,91.80030597380238,2.365915481330355,305.9899663038729
2023-01-07 01:00:00,7,1,1,14.148589288822222,14.882695624629472,6.453865720764551,54.89027134460752,97.94108568275824,5.115537223725271,53.13048624801655,6.684282448443509,247.3920264325181
2023-01-07 02:00:00,7,1,2,8.092268540856045,6.554560732326043,5.245205134408998,57.16733435265953,99.73864318555825,4.529035214267468,355.1451702648127,6.314859011294446,109.67174479042454
2023-01-07 03:00:00,7,1,3,7.841750834237462,8.406527098551614,5.378288172026545,77.75578815121493,100.7993966489768,3.3147428550406803,348.23153708771144,5.357015624268665,267.2074324196813
